datetime,demand,total_incl_noncombustion,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2020-02-19 21:00:00,50803.073333333334,88960.5,23.572136999999998,893370.7928669347,686.363439992279,24305946.82201208,0.13976591777777805,3335.214362737483,0.1594876129084979,6149.745901604096,0,0.0,6449.06743930604,44354.005894027294,0.0,0.0,0.0,0.0,0,0.5,gas,67347.45618656524,333214.24611766747,0.0
2020-02-19 22:00:00,51815.07166666666,84938.625,23.786697836101293,917295.0681829852,685.5992552320417,24776640.83325446,0.13976204605887968,3360.613746806287,0.16575240486191747,6227.468934433692,0,0.0,6533.519368723691,45281.55229794297,0.0,0.0,0.0,0.0,0,0.5,gas,68234.48269990855,340378.0099894126,0.0
2020-02-19 23:00:00,50777.185000000005,82391.625,23.572136999999998,892760.5495268998,686.363439992279,24288508.09737075,0.13976591777777805,3331.8529244726965,0.1594876129084979,6145.822302872411,0,0.0,6437.059485951744,44340.12551404826,0.0,0.0,0.0,0.0,0,0.5,gas,67221.33268566125,333113.40365103754,0.0
2020-02-20 00:00:00,48001.275,77493.375,22.960725498609413,828030.6308935512,685.3099450820484,23188725.536179762,0.1397783164476089,3336.461196803256,0.1642402604692016,6027.236530279615,0,0.0,6475.3806599460595,41525.89434005394,0.0,0.0,0.0,0.0,0,0.5,gas,67623.83263551195,311975.84976682736,0.0
2020-02-20 01:00:00,46916.25666666667,75462.75,22.662554365496387,803316.0294659451,694.4764238118339,22724863.690741863,0.13980719770870087,3326.0231670572125,0.22395225474323488,5954.681530098656,0,0.0,6445.693138922803,40470.56352774386,0.0,0.0,0.0,0.0,0,0.5,gas,67312.01479494096,303917.2725298352,0.0
2020-02-20 02:00:00,46525.965000000004,74984.625,22.647487158469946,794476.4314218477,954.9385881311846,22462621.164602626,0.7651697571379432,3054.9964062630143,0.6129842936559646,5749.384146138231,0,0.0,6229.490507158663,40296.47449284134,0.0,0.0,0.0,0.0,0,1.0,coal,65243.03471773179,302689.4570157562,0.0
2020-02-20 03:00:00,47041.471666666665,75457.125,22.662554365496387,806153.7212108206,694.4764238118339,22799426.91466385,0.13980719770870087,3337.8812108265947,0.22395225474323488,5977.5226553500515,0,0.0,6487.811446901745,40553.66021976492,0.0,0.0,0.0,0.0,0,0.5,gas,67754.39729741428,304519.52403201646,0.0
2020-02-20 04:00:00,49766.04,77953.5,23.40187534883721,869037.5629357877,685.1617477311225,23943398.547167458,0.13975968453768484,3345.9369685262923,0.16574618518704518,6140.8751821121905,0,0.0,6495.124095385937,43270.91590461406,0.0,0.0,0.0,0.0,0,0.5,gas,67831.20446017501,325635.4329606947,0.0
2020-02-20 05:00:00,52989.59166666667,81802.125,24.011170467045403,945356.0085473922,689.8062777860715,25299318.778488666,0.13978445356392635,3368.1589883794677,0.1599332598083904,6397.9374527438,0,0.0,6551.500000000001,46438.09166666667,0.0,0.0,0.0,0.0,0,0.5,gas,68423.33921009982,349748.3060551034,0.0
2020-02-20 06:00:00,51456.79666666667,85488.75,23.59587994912791,908787.9885074823,791.7164277456575,24595588.258873615,0.1402986111111114,3350.9735129495707,0.28022901989341087,6185.902649858593,0,0.0,6501.510561612655,44955.286105054016,0.0,0.0,0.0,0.0,0,0.5,gas,67898.28362472144,337614.0188663828,0.0
2020-02-20 07:00:00,49834.551666666666,85703.625,23.40187534883721,870640.864419062,685.1617477311225,23988385.33358246,0.13975968453768484,3354.3885692900376,0.16574618518704518,6151.125058750094,0,0.0,6525.294370615294,43309.25729605137,0.0,0.0,0.0,0.0,0,0.5,gas,68148.09282765038,325910.46228311065,0.0
2020-02-20 08:00:00,33737.74833333334,87258.375,19.833605216917395,521362.10913587816,682.0199026840704,16347161.973979322,0.30245539674982647,2164.903040588688,0.3647294833639646,4078.02744688387,0,0.0,4624.536926861274,29113.211406472066,0.0,0.0,0.0,0.0,0,0.5,gas,48151.69642611127,218887.4318824702,0.0
2020-02-20 09:00:00,21909.401666666672,89211.375,16.8626917401065,302420.96927785693,688.568562295151,11171639.74978868,0.27902885491256024,1967.1075214183825,0.3588847253785557,2939.146983061227,0,0.0,4160.428103499136,17748.973563167536,0.0,0.0,0.0,0.0,0,0.5,gas,43293.72526928217,131021.16999465713,0.0
2020-02-20 10:00:00,16081.938333333335,89663.625,15.518850342632328,208329.45515901363,683.2788203199923,8420564.585609285,0.25584836923463883,1668.1718942599705,0.30754075328477715,2576.3229380784423,0,0.0,3377.2916577466904,12704.646675586644,0.0,0.0,0.0,0.0,0,0.5,gas,35491.162880236945,93729.30265355503,0.0
2020-02-20 11:00:00,17746.728333333336,87937.875,15.91141590632708,234596.0048411931,697.6234097485839,9267038.799051555,0.270360581423757,1827.1089016754586,0.3374526064302457,2755.2477972681518,0,0.0,3754.8016031898055,13991.92673014353,0.0,0.0,0.0,0.0,0,0.5,gas,39141.935479361215,103016.00193164499,0.0
2020-02-20 12:00:00,17831.57666666667,86181.75,15.91141590632708,235946.06196181846,697.6234097485839,9315647.703126436,0.270360581423757,1834.939398647146,0.3374526064302457,2754.4269520713246,0,0.0,3797.225769856473,14034.350896810198,0.0,0.0,0.0,0.0,0,0.5,gas,39479.70985372212,103324.35566548385,0.0
2020-02-20 13:00:00,18469.935000000005,84999.375,16.095681366459626,246140.61219207235,724.5661221545989,9535773.368450426,0.2704990493549487,1794.7617224631108,0.34085884110525067,2699.4166533675507,0,0.0,3775.2000000000003,14694.735000000004,0.0,0.0,0.0,0.0,0,0.5,gas,39027.91155429701,108200.43509630852,0.0
2020-02-20 14:00:00,18996.451666666668,85838.625,16.13306857496655,254630.83518097346,700.3953918690712,9812842.273187779,0.27037468197374664,1859.594983105327,0.33440937586540537,2786.6322617683772,0,0.0,3894.0594858545865,15102.392180812081,0.0,0.0,0.0,0.0,0,0.5,gas,40286.42876675028,111131.27923582571,0.0
