"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","0","1","723","","234.3","Measured",".033","Calculated",".062","Measured","446.623","Calculated","739.1","Measured",".103","Calculated","7203.6","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","1","1","722","","246.8","Measured",".034","Calculated",".061","Measured","440.024","Calculated","740.1","Measured",".103","Calculated","7213.5","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","2","1","674","","248","Measured",".036","Calculated",".064","Measured","447.014","Calculated","716.6","Measured",".103","Calculated","6984.6","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","3","1","672","","243.3","Measured",".035","Calculated",".06","Measured","423.108","Calculated","723.5","Measured",".103","Calculated","7051.8","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","4","1","659","","243.9","Measured",".035","Calculated",".06","Measured","421.308","Calculated","720.4","Measured",".103","Calculated","7021.8","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","5","1","621","","321.8","Measured",".047","Calculated",".072","Measured","491.198","Calculated","700","Measured",".103","Calculated","6822.2","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","6","1","621","","244.1","Measured",".036","Calculated",".061","Measured","419.369","Calculated","705.4","Measured",".103","Calculated","6874.9","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","7","1","620","","210.8","Measured",".031","Calculated",".059","Measured","402.828","Calculated","700.5","Measured",".103","Calculated","6827.6","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","8","1","572","","188.2","Measured",".029","Calculated",".061","Measured","400.965","Calculated","674.4","Measured",".103","Calculated","6573.2","475","1584"
"NM","Four Corners Steam Elec Station","2442","4","10-01-2020","9","1","591","","206.8","Measured",".031","Calculated",".059","Measured","395.212","Calculated","687.3","Measured",".103","Calculated","6698.5","475","1584"
