"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","0","0","","","","","","","","","","","","","","","","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","1","0","","","","","","","","","","","","","","","","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","2","0","","","","","","","","","","","","","","","","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","3","0","","","","","","","","","","","","","","","","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","4",".08","27","",".042","Measured",".002","Calculated",".25","Measured","6.752","Calculated","1.608","Measured",".06","Calculated","27.008","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","5","1","53","",".891","Measured",".002","Calculated",".016","Measured","9.131","Calculated","33.9","Measured",".059","Calculated","570.7","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","6","1","53","",".892","Measured",".002","Calculated",".016","Measured","9.141","Calculated","34","Measured",".06","Calculated","571.3","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","7","1","53","",".889","Measured",".002","Calculated",".016","Measured","9.112","Calculated","33.8","Measured",".059","Calculated","569.5","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","8","1","52","",".881","Measured",".002","Calculated",".119","Substitute","67.164","Calculated","33.5","Measured",".059","Calculated","564.4","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","9","1","52","",".874","Measured",".002","Calculated",".119","Substitute","66.581","Calculated","33.3","Measured",".06","Calculated","559.5","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","10","1","51","",".866","Measured",".002","Calculated",".119","Substitute","65.974","Calculated","32.9","Measured",".059","Calculated","554.4","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","11","1","50","",".851","Measured",".002","Calculated",".017","Measured","9.268","Calculated","32.4","Measured",".059","Calculated","545.2","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","12","1","49","",".841","Measured",".002","Calculated",".016","Measured","8.616","Calculated","32","Measured",".059","Calculated","538.5","7346","9183"
"WA","Fredonia Generating Station","607","CT3","10-01-2020","13","1","49","",".833","Measured",".002","Calculated",".014","Measured","7.465","Calculated","31.7","Measured",".059","Calculated","533.2","7346","9183"
