"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"WY","Dave Johnston","4158","BW41","07-01-2020","0","1","52","","335.8","Measured",".608","Calculated",".237","Measured","130.824","Calculated","57.9","Measured",".105","Calculated","552","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","1","1","52","","334.1","Measured",".605","Calculated",".232","Measured","128.064","Calculated","57.9","Measured",".105","Calculated","552","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","2","1","53","","328.9","Measured",".606","Calculated",".236","Measured","128.03","Calculated","56.9","Measured",".105","Calculated","542.5","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","3","1","51","","318.6","Measured",".596","Calculated",".237","Measured","126.7","Calculated","56.1","Measured",".105","Calculated","534.6","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","4","1","51","","323","Measured",".594","Calculated",".238","Measured","129.353","Calculated","57","Measured",".105","Calculated","543.5","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","5","1","51","","323.5","Measured",".593","Calculated",".241","Measured","131.538","Calculated","57.2","Measured",".105","Calculated","545.8","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","6","1","52","","324.2","Measured",".592","Calculated",".241","Measured","131.996","Calculated","57.4","Measured",".105","Calculated","547.7","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","7","1","52","","323.9","Measured",".591","Calculated",".236","Measured","129.281","Calculated","57.5","Measured",".105","Calculated","547.8","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","8","1","52","","324","Measured",".587","Calculated",".231","Measured","127.443","Calculated","57.9","Measured",".105","Calculated","551.7","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","9","1","53","","329.4","Measured",".596","Calculated",".227","Measured","125.418","Calculated","57.9","Measured",".105","Calculated","552.5","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","10","1","53","","329.1","Measured",".605","Calculated",".229","Measured","124.484","Calculated","57","Measured",".105","Calculated","543.6","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","11","1","51","","320.7","Measured",".593","Calculated",".242","Measured","130.874","Calculated","56.7","Measured",".105","Calculated","540.8","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","12","1","51","","328","Measured",".596","Calculated",".239","Measured","131.498","Calculated","57.7","Measured",".105","Calculated","550.2","764","2633"
"WY","Dave Johnston","4158","BW41","07-01-2020","13","1","51","","325.3","Measured",".589","Calculated",".242","Measured","133.657","Calculated","57.9","Measured",".105","Calculated","552.3","764","2633"
