"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","0","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","1","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","2","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","3","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","4","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","5","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","6","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","7","0","","","","","","","","","","","","","","","","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","8",".57","54","",".168","Measured",".001","Calculated",".069","Measured","19.291","Calculated","16.587","Measured",".059","Calculated","279.585","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","9","1","69","",".43","Measured",".001","Calculated",".032","Measured","22.906","Calculated","42.5","Measured",".059","Calculated","715.8","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","10","1","69","",".426","Measured",".001","Calculated",".031","Measured","21.982","Calculated","42.1","Measured",".059","Calculated","709.1","966","3118"
"ID","Rathdrum Combustion Turbine Project","7456","1","09-01-2020","11","1","68","",".421","Measured",".001","Calculated",".03","Measured","21.054","Calculated","41.7","Measured",".059","Calculated","701.8","966","3118"
