"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"NM","Escalante","87","1","07-01-2020","0","1","149","","79.2","Measured",".058","Calculated",".292","Measured","401.296","Calculated","144.1","Measured",".105","Calculated","1374.3","14","59"
"NM","Escalante","87","1","07-01-2020","1","1","151","","96.4","Measured",".067","Calculated",".268","Measured","386.778","Calculated","151.4","Measured",".105","Calculated","1443.2","14","59"
"NM","Escalante","87","1","07-01-2020","2","1","151","","97.6","Measured",".068","Calculated",".267","Measured","381.73","Calculated","149.9","Measured",".105","Calculated","1429.7","14","59"
"NM","Escalante","87","1","07-01-2020","3","1","152","","102.2","Measured",".071","Calculated",".269","Measured","387.252","Calculated","151","Measured",".105","Calculated","1439.6","14","59"
"NM","Escalante","87","1","07-01-2020","4","1","153","","103.3","Measured",".071","Calculated",".268","Measured","389.002","Calculated","152.2","Measured",".105","Calculated","1451.5","14","59"
"NM","Escalante","87","1","07-01-2020","5","1","153","","103.4","Measured",".071","Calculated",".266","Measured","387.908","Calculated","152.9","Measured",".105","Calculated","1458.3","14","59"
"NM","Escalante","87","1","07-01-2020","6","1","150","","95.9","Measured",".068","Calculated",".261","Measured","370.333","Calculated","148.8","Measured",".105","Calculated","1418.9","14","59"
"NM","Escalante","87","1","07-01-2020","7","1","150","","98.5","Measured",".069","Calculated",".27","Measured","383.319","Calculated","148.9","Measured",".105","Calculated","1419.7","14","59"
"NM","Escalante","87","1","07-01-2020","8","1","151","","101","Measured",".071","Calculated",".263","Measured","374.854","Calculated","149.5","Measured",".105","Calculated","1425.3","14","59"
"NM","Escalante","87","1","07-01-2020","9","1","154","","99.3","Measured",".068","Calculated",".262","Measured","380.136","Calculated","152.2","Measured",".105","Calculated","1450.9","14","59"
"NM","Escalante","87","1","07-01-2020","10","1","154","","97.8","Measured",".067","Calculated",".261","Measured","379.468","Calculated","152.5","Measured",".105","Calculated","1453.9","14","59"
"NM","Escalante","87","1","07-01-2020","11","1","155","","108.4","Measured",".073","Calculated",".263","Measured","388.135","Calculated","154.8","Measured",".105","Calculated","1475.8","14","59"
"NM","Escalante","87","1","07-01-2020","12","1","152","","115.3","Measured",".079","Calculated",".264","Measured","385.334","Calculated","153.1","Measured",".105","Calculated","1459.6","14","59"
"NM","Escalante","87","1","07-01-2020","13","1","153","","134.3","Measured",".09","Calculated",".265","Measured","393.499","Calculated","155.7","Measured",".105","Calculated","1484.9","14","59"
"NM","Escalante","87","1","07-01-2020","14","1","167","","186.4","Measured",".115","Calculated",".274","Measured","443.058","Calculated","169.6","Measured",".105","Calculated","1617","14","59"
