"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"WY","Dave Johnston","4158","BW41","03-01-2020","0","1","85","","633.6","Measured",".736","Calculated",".366","Measured","314.906","Calculated","90.2","Measured",".105","Calculated","860.4","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","1","1","86","","642.9","Measured",".74","Calculated",".363","Measured","315.338","Calculated","91.1","Measured",".105","Calculated","868.7","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","2","1","97","","745.3","Measured",".761","Calculated",".326","Measured","319.35","Calculated","102.7","Measured",".105","Calculated","979.6","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","3","1","100","","761.7","Measured",".752","Calculated",".283","Measured","286.679","Calculated","106.2","Measured",".105","Calculated","1013","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","4","1","99","","740.7","Measured",".737","Calculated",".301","Measured","302.565","Calculated","105.4","Measured",".105","Calculated","1005.2","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","5","1","98","","720.3","Measured",".727","Calculated",".303","Measured","300.182","Calculated","103.9","Measured",".105","Calculated","990.7","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","6","1","98","","730.6","Measured",".734","Calculated",".274","Measured","272.575","Calculated","104.3","Measured",".105","Calculated","994.8","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","7","1","99","","727.6","Measured",".721","Calculated",".292","Measured","294.657","Calculated","105.8","Measured",".105","Calculated","1009.1","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","8","1","98","","711.7","Measured",".718","Calculated",".306","Measured","303.215","Calculated","103.9","Measured",".105","Calculated","990.9","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","9","1","98","","718.6","Measured",".724","Calculated",".274","Measured","271.863","Calculated","104.1","Measured",".105","Calculated","992.2","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","10","1","98","","725.9","Measured",".724","Calculated",".298","Measured","298.596","Calculated","105.1","Measured",".105","Calculated","1002","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","11","1","98","","742.9","Measured",".747","Calculated",".305","Measured","303.506","Calculated","104.4","Measured",".105","Calculated","995.1","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","12","1","98","","751.5","Measured",".759","Calculated",".3","Measured","297.15","Calculated","103.9","Measured",".105","Calculated","990.5","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","13","1","98","","757.2","Measured",".756","Calculated",".3","Measured","300.54","Calculated","105.1","Measured",".105","Calculated","1001.8","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","14","1","98","","755.4","Measured",".754","Calculated",".328","Measured","328.525","Calculated","105.1","Measured",".105","Calculated","1001.6","764","2633"
"WY","Dave Johnston","4158","BW41","03-01-2020","15","1","98","","760.7","Measured",".761","Calculated",".34","Measured","339.694","Calculated","104.8","Measured",".105","Calculated","999.1","764","2633"
