"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"WY","Dave Johnston","4158","BW41","08-01-2020","0","1","90","","537.4","Measured",".546","Calculated",".35","Measured","344.4","Calculated","103.2","Measured",".105","Calculated","984","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","1","1","90","","534.3","Measured",".544","Calculated",".348","Measured","341.562","Calculated","102.9","Measured",".105","Calculated","981.5","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","2","1","90","","537.9","Measured",".542","Calculated",".341","Measured","338.579","Calculated","104.1","Measured",".105","Calculated","992.9","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","3","1","91","","535.4","Measured",".537","Calculated",".353","Measured","352.223","Calculated","104.6","Measured",".105","Calculated","997.8","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","4","1","90","","523.8","Measured",".533","Calculated",".368","Measured","361.413","Calculated","103","Measured",".105","Calculated","982.1","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","5","1","90","","536.6","Measured",".56","Calculated",".383","Measured","367.259","Calculated","100.6","Measured",".105","Calculated","958.9","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","6","1","90","","526.2","Measured",".544","Calculated",".354","Measured","342.566","Calculated","101.5","Measured",".105","Calculated","967.7","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","7","1","89","","519.4","Measured",".537","Calculated",".344","Measured","332.545","Calculated","101.4","Measured",".105","Calculated","966.7","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","8","1","90","","512.2","Measured",".531","Calculated",".346","Measured","333.752","Calculated","101.2","Measured",".105","Calculated","964.6","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","9","1","90","","538.6","Measured",".549","Calculated",".347","Measured","340.129","Calculated","102.8","Measured",".105","Calculated","980.2","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","10","1","90","","608.7","Measured",".619","Calculated",".358","Measured","351.807","Calculated","103.1","Measured",".105","Calculated","982.7","764","2633"
"WY","Dave Johnston","4158","BW41","08-01-2020","11","1","89","","628.9","Measured",".658","Calculated",".386","Measured","368.784","Calculated","100.2","Measured",".105","Calculated","955.4","764","2633"
