"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"UT","Gadsby","3648","1","07-01-2020","0","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","07-01-2020","1","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","07-01-2020","2","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","07-01-2020","3",".88","0","",".015","Measured",".001","Calculated",".039","Substitute",".975","Calculated","1.496","Measured",".06","Calculated","24.992","722","2498"
"UT","Gadsby","3648","1","07-01-2020","4","1","0","",".04","Measured",".001","Calculated",".034","Measured","2.251","Calculated","3.9","Measured",".059","Calculated","66.2","722","2498"
"UT","Gadsby","3648","1","07-01-2020","5","1","0","",".055","Measured",".001","Calculated",".035","Measured","3.185","Calculated","5.4","Measured",".059","Calculated","91","722","2498"
"UT","Gadsby","3648","1","07-01-2020","6","1","0","",".059","Measured",".001","Calculated",".05","Measured","4.945","Calculated","5.9","Measured",".06","Calculated","98.9","722","2498"
"UT","Gadsby","3648","1","07-01-2020","7","1","0","",".059","Measured",".001","Calculated",".068","Measured","6.732","Calculated","5.9","Measured",".06","Calculated","99","722","2498"
"UT","Gadsby","3648","1","07-01-2020","8","1","0","",".053","Measured",".001","Calculated",".057","Measured","5.05","Calculated","5.3","Measured",".06","Calculated","88.6","722","2498"
"UT","Gadsby","3648","1","07-01-2020","9","1","0","",".043","Measured",".001","Calculated",".038","Measured","2.736","Calculated","4.3","Measured",".06","Calculated","72","722","2498"
"UT","Gadsby","3648","1","07-01-2020","10","1","0","",".063","Measured",".001","Calculated",".053","Measured","5.554","Calculated","6.2","Measured",".059","Calculated","104.8","722","2498"
"UT","Gadsby","3648","1","07-01-2020","11","1","0","",".049","Measured",".001","Calculated",".039","Measured","3.198","Calculated","4.9","Measured",".06","Calculated","82","722","2498"
"UT","Gadsby","3648","1","07-01-2020","12","1","0","",".051","Measured",".001","Calculated",".044","Measured","3.7","Calculated","5","Measured",".059","Calculated","84.1","722","2498"
"UT","Gadsby","3648","1","07-01-2020","13",".95","0","",".069","Measured",".001","Calculated",".068","Measured","7.842","Calculated","6.84","Measured",".059","Calculated","115.33","722","2498"
"UT","Gadsby","3648","1","07-01-2020","14",".9","0","",".072","Measured",".001","Calculated",".068","Measured","8.201","Calculated","7.2","Measured",".06","Calculated","120.6","722","2498"
"UT","Gadsby","3648","1","07-01-2020","15","1","0","",".236","Measured",".001","Calculated",".137","Measured","53.773","Calculated","23.3","Measured",".059","Calculated","392.5","722","2498"
"UT","Gadsby","3648","1","07-01-2020","16","1","0","",".193","Measured",".001","Calculated",".143","Measured","45.889","Calculated","19.1","Measured",".06","Calculated","320.9","722","2498"
"UT","Gadsby","3648","1","07-01-2020","17","1","3","",".258","Measured",".001","Calculated",".168","Measured","72.274","Calculated","25.6","Measured",".06","Calculated","430.2","722","2498"
"UT","Gadsby","3648","1","07-01-2020","18","1","4","",".438","Measured",".001","Calculated",".236","Measured","172.351","Calculated","43.4","Measured",".059","Calculated","730.3","722","2498"
"UT","Gadsby","3648","1","07-01-2020","19","1","0","",".369","Measured",".001","Calculated",".249","Measured","152.961","Calculated","36.5","Measured",".059","Calculated","614.3","722","2498"
"UT","Gadsby","3648","1","07-01-2020","20","1","0","",".22","Measured",".001","Calculated",".161","Measured","59.071","Calculated","21.8","Measured",".059","Calculated","366.9","722","2498"
