"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"OR","Boardman","6106","1SG","02-01-2020","0","1","517","","1446","Measured",".289","Calculated",".197","Measured","985.67","Calculated","524.8","Measured",".105","Calculated","5003.4","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","1","1","518","","1451.1","Measured",".289","Calculated",".2","Measured","1003.8","Calculated","526.4","Measured",".105","Calculated","5019","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","2","1","518","","1447.5","Measured",".29","Calculated",".203","Measured","1014.452","Calculated","524.1","Measured",".105","Calculated","4997.3","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","3","1","518","","1453","Measured",".288","Calculated",".2","Measured","1007.8","Calculated","528.5","Measured",".105","Calculated","5039","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","4","1","518","","1452.9","Measured",".288","Calculated",".207","Measured","1045.226","Calculated","529.6","Measured",".105","Calculated","5049.4","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","5","1","518","","1436.8","Measured",".287","Calculated",".211","Measured","1055.485","Calculated","524.6","Measured",".105","Calculated","5002.3","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","6","1","518","","1439.5","Measured",".288","Calculated",".216","Measured","1078.682","Calculated","523.8","Measured",".105","Calculated","4993.9","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","7","1","517","","1433.4","Measured",".29","Calculated",".218","Measured","1077.836","Calculated","518.5","Measured",".105","Calculated","4944.2","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","8","1","517","","1427","Measured",".287","Calculated",".214","Measured","1062.852","Calculated","520.9","Measured",".105","Calculated","4966.6","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","9","1","517","","1436.4","Measured",".289","Calculated",".206","Measured","1025.262","Calculated","522","Measured",".105","Calculated","4977","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","10","1","518","","1425.4","Measured",".287","Calculated",".205","Measured","1019.752","Calculated","521.7","Measured",".105","Calculated","4974.4","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","11","1","517","","1431","Measured",".288","Calculated",".203","Measured","1007.428","Calculated","520.5","Measured",".105","Calculated","4962.7","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","12","1","518","","1442.9","Measured",".29","Calculated",".202","Measured","1003.556","Calculated","521","Measured",".105","Calculated","4968.1","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","13","1","517","","1440","Measured",".288","Calculated",".2","Measured","1000.98","Calculated","524.9","Measured",".105","Calculated","5004.9","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","14","1","518","","1433","Measured",".289","Calculated",".202","Measured","1002.97","Calculated","520.7","Measured",".105","Calculated","4965.2","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","15","1","517","","1434.6","Measured",".29","Calculated",".202","Measured","1000.445","Calculated","519.4","Measured",".105","Calculated","4952.7","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","16","1","518","","1440.4","Measured",".29","Calculated",".203","Measured","1009.499","Calculated","521.6","Measured",".105","Calculated","4972.9","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","17","1","518","","1421.1","Measured",".288","Calculated",".206","Measured","1016.692","Calculated","517.6","Measured",".105","Calculated","4935.4","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","18","1","518","","1405.9","Measured",".29","Calculated",".212","Measured","1026.674","Calculated","507.9","Measured",".105","Calculated","4842.8","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","19","1","518","","1428.6","Measured",".29","Calculated",".208","Measured","1025.419","Calculated","517","Measured",".105","Calculated","4929.9","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","20","1","518","","1414.3","Measured",".287","Calculated",".205","Measured","1011.429","Calculated","517.5","Measured",".105","Calculated","4933.8","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","21","1","518","","1412","Measured",".292","Calculated",".211","Measured","1021.62","Calculated","507.8","Measured",".105","Calculated","4841.8","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","22","1","518","","1425.1","Measured",".289","Calculated",".208","Measured","1026.667","Calculated","517.7","Measured",".105","Calculated","4935.9","820","2778"
"OR","Boardman","6106","1SG","02-01-2020","23","1","516","","1397.2","Measured",".289","Calculated",".212","Measured","1024.13","Calculated","506.6","Measured",".105","Calculated","4830.8","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","0","1","440","","1276","Measured",".312","Calculated",".192","Measured","786.394","Calculated","429.6","Measured",".105","Calculated","4095.8","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","1","1","321","","854.1","Measured",".283","Calculated",".153","Measured","461.463","Calculated","316.3","Measured",".105","Calculated","3016.1","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","2","1","370","","1045.6","Measured",".297","Calculated",".168","Measured","590.957","Calculated","368.9","Measured",".105","Calculated","3517.6","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","3","1","507","","1399.4","Measured",".292","Calculated",".191","Measured","916.533","Calculated","503.3","Measured",".105","Calculated","4798.6","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","4","1","517","","1386.1","Measured",".286","Calculated",".196","Measured","949.169","Calculated","507.9","Measured",".105","Calculated","4842.7","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","5","1","518","","1409.6","Measured",".287","Calculated",".195","Measured","957.548","Calculated","515","Measured",".105","Calculated","4910.5","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","6","1","517","","1414.5","Measured",".289","Calculated",".197","Measured","965.497","Calculated","514","Measured",".105","Calculated","4901","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","7","1","517","","1426.8","Measured",".291","Calculated",".197","Measured","964.414","Calculated","513.4","Measured",".105","Calculated","4895.5","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","8","1","517","","1441.7","Measured",".294","Calculated",".196","Measured","960.106","Calculated","513.8","Measured",".105","Calculated","4898.5","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","9","1","518","","1400.4","Measured",".283","Calculated",".196","Measured","969.494","Calculated","518.8","Measured",".105","Calculated","4946.4","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","10","1","517","","1426.3","Measured",".288","Calculated",".198","Measured","978.892","Calculated","518.5","Measured",".105","Calculated","4943.9","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","11","1","517","","1441.3","Measured",".29","Calculated",".195","Measured","969.482","Calculated","521.4","Measured",".105","Calculated","4971.7","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","12","1","517","","1442.3","Measured",".289","Calculated",".195","Measured","971.822","Calculated","522.7","Measured",".105","Calculated","4983.7","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","13","1","517","","1430.5","Measured",".287","Calculated",".199","Measured","990.582","Calculated","522.1","Measured",".105","Calculated","4977.8","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","14","1","517","","1437.6","Measured",".289","Calculated",".199","Measured","988.533","Calculated","521","Measured",".105","Calculated","4967.5","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","15","1","518","","1446.2","Measured",".288","Calculated",".199","Measured","1000.99","Calculated","527.6","Measured",".105","Calculated","5030.1","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","16","1","517","","1440.5","Measured",".289","Calculated",".205","Measured","1021.29","Calculated","522.5","Measured",".105","Calculated","4981.9","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","17","1","517","","1436.1","Measured",".288","Calculated",".205","Measured","1022.622","Calculated","523.2","Measured",".105","Calculated","4988.4","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","18","1","517","","1450.8","Measured",".29","Calculated",".202","Measured","1010","Calculated","524.4","Measured",".105","Calculated","5000","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","19","1","517","","1443.8","Measured",".288","Calculated",".204","Measured","1021.326","Calculated","525.1","Measured",".105","Calculated","5006.5","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","20","1","518","","1441.6","Measured",".29","Calculated",".207","Measured","1028.873","Calculated","521.3","Measured",".105","Calculated","4970.4","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","21","1","519","","1410.8","Measured",".286","Calculated",".21","Measured","1037.652","Calculated","518.2","Measured",".105","Calculated","4941.2","820","2778"
"OR","Boardman","6106","1SG","02-02-2020","22","1","519","","1413.7","Measured",".288","Calculated",".213","Measured","1045.766","Calculated","514.9","Measured",".105","Calculated","4909.7","820","2778"
